,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
781,2592003,MALARIA_CONF_CASES,COUNTRY,SWZ,AFR,YEAR,Africa,,2016,,,,,,,,317,317.0,,,,2023-05-10T14:48:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
782,2592697,MALARIA_CONF_CASES,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2004,,,,,,,,26 690,26690.0,,,,2023-05-10T14:48:06+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
783,2593823,MALARIA_CONF_CASES,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,13,13.0,,,,2023-05-10T14:48:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
784,2596595,MALARIA_CONF_CASES,COUNTRY,PER,AMR,YEAR,Americas,,2020,,,,,,,,15 847,15847.0,,,,2023-05-10T14:47:55+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
785,2601490,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2002,,,,,,,,15 649,15649.0,,,,2023-05-10T14:48:02+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
786,2609783,MALARIA_CONF_CASES,COUNTRY,PRY,AMR,YEAR,Americas,,2006,,,,,,,,823,823.0,,,,2023-05-10T14:47:55+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
787,2614761,MALARIA_CONF_CASES,COUNTRY,PRY,AMR,YEAR,Americas,,2017,,,,,,,,5,5.0,,,,2023-05-10T14:48:21+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
788,2616557,MALARIA_CONF_CASES,COUNTRY,CPV,AFR,YEAR,Africa,,2021,,,,,,,,21,21.0,,,,2023-05-10T14:47:57+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
789,2618441,MALARIA_CONF_CASES,COUNTRY,ZMB,AFR,YEAR,Africa,,2017,,,,,,,,5 505 639,5505639.0,,,,2023-05-10T14:48:19+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
790,2623270,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2021,,,,,,,,43 463,43463.0,,,,2023-05-10T14:48:22+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
791,2626106,MALARIA_CONF_CASES,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2005,,,,,,,,29 782,29782.0,,,,2023-05-10T14:48:13+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
792,2626618,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2005,,,,,,,,1 046 161,1046161.0,,,,2023-05-10T14:48:10+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
793,2627692,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2021,,,,,,,,275,275.0,,,,2023-05-10T14:48:21+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
794,2629983,MALARIA_CONF_CASES,COUNTRY,NIC,AMR,YEAR,Americas,,2011,,,,,,,,925,925.0,,,,2023-05-10T14:48:06+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
795,2632811,MALARIA_CONF_CASES,COUNTRY,BLZ,AMR,YEAR,Americas,,2010,,,,,,,,150,150.0,,,,2023-05-10T14:48:22+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
796,2634127,MALARIA_CONF_CASES,COUNTRY,KEN,AFR,YEAR,Africa,,2015,,,,,,,,2 041 277,2041277.0,,,,2023-05-10T14:47:55+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
797,2634263,MALARIA_CONF_CASES,COUNTRY,BRA,AMR,YEAR,Americas,,2004,,,,,,,,465 004,465004.0,,,,2023-05-10T14:48:18+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
798,2634944,MALARIA_CONF_CASES,COUNTRY,HND,AMR,YEAR,Americas,,2010,,,,,,,,9 745,9745.0,,,,2023-05-10T14:47:55+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
799,2639529,MALARIA_CONF_CASES,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2016,,,,,,,,43 380,43380.0,,,,2023-05-10T14:48:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
800,2647855,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2009,,,,,,,,16 130,16130.0,,,,2023-05-10T14:47:59+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
801,2650762,MALARIA_CONF_CASES,COUNTRY,NGA,AFR,YEAR,Africa,,2020,,,,,,,,18 325 240,18325240.0,,,,2023-05-10T14:48:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
802,2657404,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2021,,,,,,,,1 164,1164.0,,,,2023-05-10T14:47:56+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
803,2658904,MALARIA_CONF_CASES,COUNTRY,MOZ,AFR,YEAR,Africa,,2010,,,,,,,,1 522 577,1522577.0,,,,2023-05-10T14:48:20+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
804,2659187,MALARIA_CONF_CASES,COUNTRY,TCD,AFR,YEAR,Africa,,2016,,,,,,,,1 294 768,1294768.0,,,,2023-05-10T14:48:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
805,2662919,MALARIA_CONF_CASES,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2001,,,,,,,,76 493,76493.0,,,,2023-05-10T14:48:00+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
806,2665044,MALARIA_CONF_CASES,COUNTRY,AGO,AFR,YEAR,Africa,,2007,,,,,,,,1 533 485,1533485.0,,,,2023-05-10T14:48:03+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
807,2667622,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2017,,,,,,,,4,4.0,,,,2023-05-10T14:48:23+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
808,2676561,MALARIA_CONF_CASES,COUNTRY,TUR,EUR,YEAR,Europe,,2005,,,,,,,,2 132,2132.0,,,,2023-05-10T14:48:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
809,2678742,MALARIA_CONF_CASES,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,124 910,124910.0,,,,2023-05-10T14:47:55+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
810,2679032,MALARIA_CONF_CASES,COUNTRY,PER,AMR,YEAR,Americas,,2015,,,,,,,,66 609,66609.0,,,,2023-05-10T14:48:02+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
811,2689729,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2020,,,,,,,,74 041,74041.0,,,,2023-05-10T14:48:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
812,2690416,MALARIA_CONF_CASES,COUNTRY,GIN,AFR,YEAR,Africa,,2010,,,,,,,,20 936,20936.0,,,,2023-05-10T14:48:18+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
813,2704145,MALARIA_CONF_CASES,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2017,,,,,,,,76 804,76804.0,,,,2023-05-10T14:47:58+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
814,2710413,MALARIA_CONF_CASES,COUNTRY,GEO,EUR,YEAR,Europe,,2011,,,,,,,,6,6.0,,,,2023-05-10T14:48:12+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
815,2711198,MALARIA_CONF_CASES,COUNTRY,TCD,AFR,YEAR,Africa,,2011,,,,,,,,181 126,181126.0,,,,2023-05-10T14:48:24+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
816,2716972,MALARIA_CONF_CASES,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,0,0.0,,,,2023-05-10T14:48:15+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
817,2722228,MALARIA_CONF_CASES,COUNTRY,UZB,EUR,YEAR,Europe,,2012,,,,,,,,1,1.0,,,,2023-05-10T14:48:04+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
818,2724959,MALARIA_CONF_CASES,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2006,,,,,,,,30 294,30294.0,,,,2023-05-10T14:48:05+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
819,2725393,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2018,,,,,,,,8,8.0,,,,2023-05-10T14:48:24+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
820,2725932,MALARIA_CONF_CASES,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2011,,,,,,,,465 294,465294.0,,,,2023-05-10T14:48:12+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
821,2728557,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2009,,,,,,,,1 057,1057.0,,,,2023-05-10T14:48:13+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
822,2732696,MALARIA_CONF_CASES,COUNTRY,RWA,AFR,YEAR,Africa,,2001,,,,,,,,423 493,423493.0,,,,2023-05-10T14:48:00+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
823,2735196,MALARIA_CONF_CASES,COUNTRY,TZA,AFR,YEAR,Africa,,2013,,,,,,,,1 554 690,1554690.0,,,,2023-05-10T14:48:23+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
824,2736657,MALARIA_CONF_CASES,COUNTRY,ECU,AMR,YEAR,Americas,,2013,,,,,,,,378,378.0,,,,2023-05-10T14:48:00+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
825,2741091,MALARIA_CONF_CASES,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2016,,,,,,,,2 302,2302.0,,,,2023-05-10T14:48:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
826,2742828,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2001,,,,,,,,978 945,978945.0,,,,2023-05-10T14:48:04+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
827,2746819,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2012,,,,,,,,19 753,19753.0,,,,2023-05-10T14:47:56+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
828,2748774,MALARIA_CONF_CASES,COUNTRY,GMB,AFR,YEAR,Africa,,2013,,,,,,,,242 513,242513.0,,,,2023-05-10T14:48:12+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
829,2751282,MALARIA_CONF_CASES,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2001,,,,,,,,2 085 484,2085484.0,,,,2023-05-10T14:48:24+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
830,2756629,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2006,,,,,,,,2 514,2514.0,,,,2023-05-10T14:48:13+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
831,2759063,MALARIA_CONF_CASES,COUNTRY,ETH,AFR,YEAR,Africa,,2011,,,,,,,,1 480 360,1480360.0,,,,2023-05-10T14:48:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
832,2759470,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2017,,,,,,,,35 244,35244.0,,,,2023-05-10T14:47:56+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
833,2764236,MALARIA_CONF_CASES,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2006,,,,,,,,347 597,347597.0,,,,2023-05-10T14:48:03+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
834,2765742,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2020,,,,,,,,54,54.0,,,,2023-05-10T14:48:02+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
835,2768432,MALARIA_CONF_CASES,COUNTRY,SLE,AFR,YEAR,Africa,,2004,,,,,,,,2 206,2206.0,,,,2023-05-10T14:48:12+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
836,2778694,MALARIA_CONF_CASES,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2019,,,,,,,,559,559.0,,,,2023-05-10T14:48:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
837,2780421,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2006,,,,,,,,49,49.0,,,,2023-05-10T14:48:02+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
838,2784464,MALARIA_CONF_CASES,COUNTRY,SLE,AFR,YEAR,Africa,,2017,,,,,,,,1 651 236,1651236.0,,,,2023-05-10T14:48:07+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
839,2784515,MALARIA_CONF_CASES,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2007,,,,,,,,317 314,317314.0,,,,2023-05-10T14:47:57+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
840,2789703,MALARIA_CONF_CASES,COUNTRY,VEN,AMR,YEAR,Americas,,2012,,,,,,,,52 803,52803.0,,,,2023-05-10T14:47:59+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
841,2795119,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2009,,,,,,,,1 185 622,1185622.0,,,,2023-05-10T14:48:15+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
842,2796136,MALARIA_CONF_CASES,COUNTRY,COM,AFR,YEAR,Africa,,2002,,,,,,,,1 104 310,1104310.0,,,,2023-05-10T14:48:05+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
843,2796244,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2000,,,,,,,,6 768,6768.0,,,,2023-05-10T14:48:17+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
844,2796518,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2014,,,,,,,,1 243,1243.0,,,,2023-05-10T14:48:24+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
845,2799734,MALARIA_CONF_CASES,COUNTRY,COD,AFR,YEAR,Africa,,2010,,,,,,,,2 417 780,2417780.0,,,,2023-05-10T14:48:00+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
846,2801872,MALARIA_CONF_CASES,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2000,,,,,,,,54 223,54223.0,,,,2023-05-10T14:48:02+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
847,2801990,MALARIA_CONF_CASES,COUNTRY,ZMB,AFR,YEAR,Africa,,2021,,,,,,,,6 769 142,6769142.0,,,,2023-05-10T14:48:06+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
848,2807222,MALARIA_CONF_CASES,COUNTRY,PRY,AMR,YEAR,Americas,,2013,,,,,,,,11,11.0,,,,2023-05-10T14:48:22+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
849,2807822,MALARIA_CONF_CASES,COUNTRY,BWA,AFR,YEAR,Africa,,2002,,,,,,,,1 640,1640.0,,,,2023-05-10T14:48:03+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
850,2811987,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2009,,,,,,,,2 703,2703.0,,,,2023-05-10T14:48:12+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
851,2813509,MALARIA_CONF_CASES,COUNTRY,KGZ,EUR,YEAR,Europe,,2008,,,,,,,,18,18.0,,,,2023-05-10T14:48:16+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
852,2824917,MALARIA_CONF_CASES,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,965,965.0,,,,2023-05-10T14:48:04+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
853,2825407,MALARIA_CONF_CASES,REGION,WPR,,YEAR,,,2010,,,,,,,,314 967,314967.0,,,,2023-05-10T14:48:17+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
854,2832897,MALARIA_CONF_CASES,COUNTRY,HTI,AMR,YEAR,Americas,,2011,,,,,,,,34 350,34350.0,,,,2023-05-10T14:48:10+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
855,2850712,MALARIA_CONF_CASES,COUNTRY,TGO,AFR,YEAR,Africa,,2003,,,,,,,,26 079,26079.0,,,,2023-05-10T14:48:00+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
856,2851252,MALARIA_CONF_CASES,COUNTRY,AGO,AFR,YEAR,Africa,,2009,,,,,,,,1 573 422,1573422.0,,,,2023-05-10T14:48:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
857,2852125,MALARIA_CONF_CASES,COUNTRY,NER,AFR,YEAR,Africa,,2021,,,,,,,,4 044 707,4044707.0,,,,2023-05-10T14:48:00+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
858,2857005,MALARIA_CONF_CASES,COUNTRY,COM,AFR,YEAR,Africa,,2011,,,,,,,,24 856,24856.0,,,,2023-05-10T14:48:24+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
859,2858774,MALARIA_CONF_CASES,COUNTRY,KEN,AFR,YEAR,Africa,,2010,,,,,,,,898 531,898531.0,,,,2023-05-10T14:47:55+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
860,2862740,MALARIA_CONF_CASES,COUNTRY,TKM,EUR,YEAR,Europe,,2018,,,,,,,,0,0.0,,,,2023-05-10T14:48:13+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
861,2864302,MALARIA_CONF_CASES,COUNTRY,GEO,EUR,YEAR,Europe,,2003,,,,,,,,324,324.0,,,,2023-05-10T14:48:08+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
862,2871550,MALARIA_CONF_CASES,COUNTRY,BFA,AFR,YEAR,Africa,,2008,,,,,,,,36 514,36514.0,,,,2023-05-10T14:48:22+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
863,2874486,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2003,,,,,,,,48 803,48803.0,,,,2023-05-10T14:48:08+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
864,2874736,MALARIA_CONF_CASES,COUNTRY,UZB,EUR,YEAR,Europe,,2018,,,,,,,,0,0.0,,,,2023-05-10T14:48:23+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
865,2877192,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,119,119.0,,,,2023-05-10T14:48:23+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
866,2877529,MALARIA_CONF_CASES,COUNTRY,SWZ,AFR,YEAR,Africa,,2006,,,,,,,,155,155.0,,,,2023-05-10T14:48:04+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
867,2879950,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2003,,,,,,,,13 722,13722.0,,,,2023-05-10T14:48:10+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
868,2895075,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,1 629,1629.0,,,,2023-05-10T14:47:55+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
869,2895284,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2011,,,,,,,,194,194.0,,,,2023-05-10T14:48:24+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
870,2901202,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2020,,,,,,,,12 187,12187.0,,,,2023-05-10T14:48:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
871,2907343,MALARIA_CONF_CASES,COUNTRY,GHA,AFR,YEAR,Africa,,2018,,,,,,,,4 931 454,4931454.0,,,,2023-05-10T14:47:58+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
872,2916181,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2009,,,,,,,,660,660.0,,,,2023-05-10T14:48:07+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
873,2916612,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2004,,,,,,,,2 540 387,2540387.0,,,,2023-05-10T14:47:58+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
874,2919645,MALARIA_CONF_CASES,COUNTRY,SWZ,AFR,YEAR,Africa,,2007,,,,,,,,84,84.0,,,,2023-05-10T14:48:21+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
875,2921498,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2007,,,,,,,,779 230,779230.0,,,,2023-05-10T14:47:55+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
876,2924618,MALARIA_CONF_CASES,COUNTRY,TUR,EUR,YEAR,Europe,,2009,,,,,,,,122,122.0,,,,2023-05-10T14:48:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
877,2931962,MALARIA_CONF_CASES,COUNTRY,KGZ,EUR,YEAR,Europe,,2001,,,,,,,,28,28.0,,,,2023-05-10T14:48:16+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
878,2937196,MALARIA_CONF_CASES,COUNTRY,GUY,AMR,YEAR,Americas,,2008,,,,,,,,11 815,11815.0,,,,2023-05-10T14:47:59+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
879,2937848,MALARIA_CONF_CASES,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2018,,,,,,,,10 523,10523.0,,,,2023-05-10T14:48:02+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
880,2938608,MALARIA_CONF_CASES,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,506 806,506806.0,,,,2023-05-10T14:47:55+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
881,2942708,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2017,,,,,,,,54 005,54005.0,,,,2023-05-10T14:47:55+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
882,2944311,MALARIA_CONF_CASES,COUNTRY,GNB,AFR,YEAR,Africa,,2006,,,,,,,,15 120,15120.0,,,,2023-05-10T14:48:07+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
883,2945585,MALARIA_CONF_CASES,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,1 648 683,1648683.0,,,,2023-05-10T14:48:13+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
884,2948893,MALARIA_CONF_CASES,COUNTRY,COM,AFR,YEAR,Africa,,2006,,,,,,,,20 559,20559.0,,,,2023-05-10T14:48:10+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
885,2951356,MALARIA_CONF_CASES,COUNTRY,GIN,AFR,YEAR,Africa,,2000,,,,,,,,4 800,4800.0,,,,2023-05-10T14:48:18+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
886,2954266,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2001,,,,,,,,7 647,7647.0,,,,2023-05-10T14:48:23+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
887,2955049,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2019,,,,,,,,13 833,13833.0,,,,2023-05-10T14:48:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
888,2956084,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2001,,,,,,,,5 982,5982.0,,,,2023-05-10T14:48:23+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
889,2962402,MALARIA_CONF_CASES,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2020,,,,,,,,30,30.0,,,,2023-05-10T14:47:59+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
890,2966407,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,1 190,1190.0,,,,2023-05-10T14:48:16+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
891,2967700,MALARIA_CONF_CASES,COUNTRY,ZWE,AFR,YEAR,Africa,,2012,,,,,,,,277 736,277736.0,,,,2023-05-10T14:48:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
892,2981818,MALARIA_CONF_CASES,COUNTRY,LBR,AFR,YEAR,Africa,,2013,,,,,,,,1 244 220,1244220.0,,,,2023-05-10T14:47:57+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
893,2985137,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2009,,,,,,,,21,21.0,,,,2023-05-10T14:48:22+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
